transcript_id	Nezu_1	Hino_1	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN12219_c0_g2_i1	50	54	Nezu_1	Hino_1	-0.180791886151346	2.26151625594785	0.845764187417706	1.0
TRINITY_DN2_c0_g1_i7	498	437	Nezu_1	Hino_1	0.118285121182271	5.37868896243986	0.862506302385989	1.0
TRINITY_DN7858_c0_g1_i3	22	22	Nezu_1	Hino_1	-0.0697991399660319	1.09046968591801	0.933711020672468	1.0
TRINITY_DN1879_c0_g1_i4	366	179	Nezu_1	Hino_1	0.961210404674306	4.59535353332144	0.153875840878658	1.0
TRINITY_DN11843_c0_g1_i5	83	52	Nezu_1	Hino_1	0.603248230221961	2.61857972906041	0.402259970809398	1.0
TRINITY_DN4730_c0_g1_i5	77	89	Nezu_1	Hino_1	-0.278721145629866	2.91715085382279	0.705657025516888	1.0
TRINITY_DN1878_c0_g1_i1	14	12	Nezu_1	Hino_1	0.150742785664607	0.411285162595282	0.898527520344665	1.0
TRINITY_DN9839_c0_g1_i4	25	14	Nezu_1	Hino_1	0.761162224847582	0.927093976775902	0.392904462663805	1.0
TRINITY_DN19398_c0_g1_i1	232	104	Nezu_1	Hino_1	1.08645079022152	3.90336634079255	0.116773460513962	1.0
TRINITY_DN2554_c0_g2_i2	1777	1027	Nezu_1	Hino_1	0.72074448636588	6.95197812671955	0.274812262779162	1.0
TRINITY_DN53605_c0_g1_i1	580	268	Nezu_1	Hino_1	1.04328632298984	5.22827922677526	0.120644554415474	1.0
TRINITY_DN3099_c0_g1_i3	721	684	Nezu_1	Hino_1	0.0058062538348109	5.96546771054107	0.995019075049919	1.0
TRINITY_DN3625_c0_g1_i1	55	81	Nezu_1	Hino_1	-0.627501830558834	2.6400732182639	0.39473934533123	1.0
TRINITY_DN8364_c0_g1_i2	36	35	Nezu_1	Hino_1	-0.0294499842954082	1.73412088183113	1.0	1.0
TRINITY_DN9077_c0_g1_i3	49	214	Nezu_1	Hino_1	-2.1940098088877	3.58527938009946	0.0023550796705519	0.248936274830632
TRINITY_DN3737_c0_g2_i1	29	27	Nezu_1	Hino_1	0.0327515800348127	1.41174695909062	1.0	1.0
TRINITY_DN934_c0_g1_i10	118	134	Nezu_1	Hino_1	-0.253389652309624	3.50770334640523	0.722720093671539	1.0
TRINITY_DN12012_c0_g1_i1	28	26	Nezu_1	Hino_1	0.0365502717608147	1.36281536452538	1.0	1.0
TRINITY_DN6598_c0_g3_i1	39	125	Nezu_1	Hino_1	-1.74725589580848	2.91253753040928	0.0161148279060987	0.611629164086277
TRINITY_DN1193_c0_g1_i12	44	45	Nezu_1	Hino_1	-0.102329688727307	2.0450743476167	0.928546345631449	1.0
TRINITY_DN3951_c0_g1_i5	243	218	Nezu_1	Hino_1	0.0863856224716869	4.36520839018165	0.90273153852734	1.0
TRINITY_DN10836_c0_g1_i4	76	40	Nezu_1	Hino_1	0.853840224425894	2.40468183651621	0.248582628952104	1.0
TRINITY_DN2052_c0_g1_i2	118	98	Nezu_1	Hino_1	0.197507863232129	3.28444783708477	0.783054216928508	1.0
TRINITY_DN8555_c0_g1_i1	33	19	Nezu_1	Hino_1	0.722626842377702	1.30777726549029	0.373690184675172	1.0
TRINITY_DN16849_c0_g1_i1	32	29	Nezu_1	Hino_1	0.0715299038115779	1.52694115679628	1.0	1.0
TRINITY_DN11641_c0_g1_i26	37	49	Nezu_1	Hino_1	-0.474054589851117	2.00073681332736	0.545784849645141	1.0
TRINITY_DN8398_c0_g1_i1	130	104	Nezu_1	Hino_1	0.2514618556	3.39733168158349	0.730303886604299	1.0
TRINITY_DN6008_c0_g1_i1	103	44	Nezu_1	Hino_1	1.15467223341184	2.73327667085152	0.106733053293703	1.0
TRINITY_DN241_c0_g1_i2	223	67	Nezu_1	Hino_1	1.66281943990422	3.68903097959282	0.0181667469370956	0.633489086996464
TRINITY_DN13422_c0_g1_i1	50	34	Nezu_1	Hino_1	0.484721687862917	1.96068221465665	0.537095088307507	1.0
TRINITY_DN200_c1_g1_i1	858	855	Nezu_1	Hino_1	-0.0651329159103486	6.25152709661271	0.922393069426763	1.0
TRINITY_DN947_c0_g1_i3	44	24	Nezu_1	Hino_1	0.801152922503088	1.66925182459399	0.325787270968969	1.0
TRINITY_DN7861_c0_g2_i1	144	76	Nezu_1	Hino_1	0.85077078820974	3.30408695042931	0.222497677642636	1.0
TRINITY_DN9558_c0_g2_i3	455	263	Nezu_1	Hino_1	0.720345168200904	4.99287312756653	0.284137776739959	1.0
TRINITY_DN1333_c0_g1_i5	104	137	Nezu_1	Hino_1	-0.467296658632507	3.4464998655332	0.500900760170005	1.0
TRINITY_DN3977_c0_g1_i2	223	114	Nezu_1	Hino_1	0.897099755474799	3.90939544744005	0.190510304110109	1.0
TRINITY_DN7706_c0_g1_i1	24	11	Nezu_1	Hino_1	1.04710409933505	0.785084768505271	0.24871273400875	1.0
TRINITY_DN15214_c0_g1_i5	38	26	Nezu_1	Hino_1	0.475393609410232	1.58914763904187	0.586412707453538	1.0
TRINITY_DN9527_c0_g1_i7	431	392	Nezu_1	Hino_1	0.0666183126575726	5.19605491396721	0.923953714967802	1.0
TRINITY_DN2774_c0_g1_i6	15	22	Nezu_1	Hino_1	-0.618449714529649	0.866055697261627	0.508053100499236	1.0
TRINITY_DN13674_c0_g1_i2	37	23	Nezu_1	Hino_1	0.613049852320088	1.50084596628973	0.480463204685663	1.0
TRINITY_DN13402_c0_g1_i5	21	62	Nezu_1	Hino_1	-1.62614002191569	1.95989677730658	0.0335400633338014	0.778366876418994
TRINITY_DN7126_c0_g1_i14	52	24	Nezu_1	Hino_1	1.04151686683722	1.81935132464074	0.186153175214808	1.0
TRINITY_DN638_c0_g1_i1	134	108	Nezu_1	Hino_1	0.240755662164854	3.44512414763114	0.738584210038484	1.0
TRINITY_DN890_c0_g2_i2	243	421	Nezu_1	Hino_1	-0.862717463233473	4.89838432718547	0.199089435939939	1.0
TRINITY_DN1273_c0_g1_i1	983	1000	Nezu_1	Hino_1	-0.0949203598273192	6.46258597394389	0.886806913367716	1.0
TRINITY_DN8196_c0_g1_i2	451	431	Nezu_1	Hino_1	-0.0047547354966636	5.29629827380075	0.996049170001432	1.0
TRINITY_DN1897_c0_g1_i1	755	690	Nezu_1	Hino_1	0.0596743028074173	6.00521806488457	0.929797276568304	1.0
TRINITY_DN804_c0_g1_i1	259	233	Nezu_1	Hino_1	0.0823845817546582	4.45835713613785	0.908908575606509	1.0
TRINITY_DN347_c0_g1_i20	148	97	Nezu_1	Hino_1	0.538779683065026	3.45960298704977	0.438553269379152	1.0
TRINITY_DN3863_c0_g2_i2	75	48	Nezu_1	Hino_1	0.572460432221472	2.48871337567919	0.436715910547787	1.0
TRINITY_DN6390_c0_g1_i12	75	76	Nezu_1	Hino_1	-0.0891568765015567	2.78204583409435	0.912448818111527	1.0
TRINITY_DN330_c0_g1_i4	214	118	Nezu_1	Hino_1	0.788000888267287	3.88916921110339	0.250177693823253	1.0
TRINITY_DN8945_c0_g1_i2	20	24	Nezu_1	Hino_1	-0.331336037435492	1.09206511838905	0.74374614407923	1.0
TRINITY_DN1292_c0_g1_i5	36	23	Nezu_1	Hino_1	0.573659684369424	1.47841755476981	0.515523054182885	1.0
TRINITY_DN812_c0_g1_i7	283	187	Nezu_1	Hino_1	0.527280115144189	4.38803712292691	0.439539666244064	1.0
TRINITY_DN173_c0_g1_i4	123	91	Nezu_1	Hino_1	0.364093024001586	3.26961521448556	0.605003475896304	1.0
TRINITY_DN14426_c0_g1_i2	68	74	Nezu_1	Hino_1	-0.191847960243207	2.69668862902661	0.79309949646612	1.0
TRINITY_DN33878_c0_g1_i1	100	44	Nezu_1	Hino_1	1.11208163108896	2.70471111778857	0.120840228904079	1.0
TRINITY_DN3196_c1_g2_i1	471	308	Nezu_1	Hino_1	0.542422047174379	5.11179141755281	0.417712779280421	1.0
TRINITY_DN17066_c0_g1_i1	132	174	Nezu_1	Hino_1	-0.468357139240412	3.78615785841831	0.500954113686654	1.0
TRINITY_DN19651_c0_g1_i4	80	72	Nezu_1	Hino_1	0.0816729510062208	2.78971165952837	0.934689576379249	1.0
TRINITY_DN51358_c0_g1_i1	71	44	Nezu_1	Hino_1	0.618725902648006	2.39454927217336	0.407034288414767	1.0
TRINITY_DN2819_c0_g1_i2	163	189	Nezu_1	Hino_1	-0.283507745641083	3.98387539262839	0.678328778111146	1.0
TRINITY_DN2214_c0_g1_i2	141	55	Nezu_1	Hino_1	1.28610993235434	3.13702076474487	0.0669031711073583	0.983645024843897
TRINITY_DN2295_c0_g1_i2	1095	850	Nezu_1	Hino_1	0.295162177541261	6.43010481921773	0.654625411706545	1.0
TRINITY_DN14363_c0_g2_i4	56	64	Nezu_1	Hino_1	-0.262292471915995	2.4616129579756	0.734914677154825	1.0
TRINITY_DN5560_c0_g1_i9	116	141	Nezu_1	Hino_1	-0.35142177770748	3.53662806183183	0.618362663408581	1.0
TRINITY_DN11471_c0_g1_i4	764	968	Nezu_1	Hino_1	-0.411570048087444	6.27148960611462	0.533857478598723	1.0
TRINITY_DN4332_c0_g1_i8	31	38	Nezu_1	Hino_1	-0.36260317055416	1.69760009504885	0.651311067459204	1.0
TRINITY_DN11993_c0_g1_i2	307	406	Nezu_1	Hino_1	-0.473268450788478	4.99629669601378	0.481349139384345	1.0
TRINITY_DN5055_c0_g1_i5	34	22	Nezu_1	Hino_1	0.555282743186474	1.4082356648632	0.540510352075308	1.0
TRINITY_DN9146_c0_g1_i3	39	32	Nezu_1	Hino_1	0.214447304495332	1.73228907792092	0.825982870544359	1.0
TRINITY_DN716_c0_g1_i1	112	102	Nezu_1	Hino_1	0.0646583307674633	3.27261203651378	0.952784600958544	1.0
TRINITY_DN6048_c0_g1_i3	74	56	Nezu_1	Hino_1	0.33125834204991	2.56817403700517	0.654800765567886	1.0
TRINITY_DN2531_c0_g1_i3	258	495	Nezu_1	Hino_1	-1.00989271472223	5.08043803523639	0.133238478269175	1.0
TRINITY_DN2477_c2_g1_i2	35	22	Nezu_1	Hino_1	0.596948263361255	1.4317800595934	0.50264641587198	1.0
TRINITY_DN1801_c0_g1_i1	101	85	Nezu_1	Hino_1	0.178384161500026	3.07318348411285	0.803841376560793	1.0
TRINITY_DN8123_c0_g1_i6	52	62	Nezu_1	Hino_1	-0.323239359892729	2.39055999290224	0.669884710697787	1.0
TRINITY_DN7_c0_g1_i5	235	295	Nezu_1	Hino_1	-0.398060321897071	4.57022889116263	0.554835104282865	1.0
TRINITY_DN19627_c0_g1_i1	268	283	Nezu_1	Hino_1	-0.148697197815739	4.62309938501362	0.831840909746004	1.0
TRINITY_DN5027_c0_g1_i2	160	132	Nezu_1	Hino_1	0.207160043702718	3.71234876957162	0.768800085806236	1.0
TRINITY_DN6719_c0_g1_i1	28	21	Nezu_1	Hino_1	0.343069712152043	1.23080823053478	0.761111714047419	1.0
TRINITY_DN9242_c0_g1_i2	117	77	Nezu_1	Hino_1	0.532677235508771	3.12922621407179	0.455717508779477	1.0
TRINITY_DN10084_c0_g1_i1	246	220	Nezu_1	Hino_1	0.0909103031490799	4.38058732708902	0.896384645224597	1.0
TRINITY_DN1020_c0_g1_i11	21	21	Nezu_1	Hino_1	-0.0697803703866326	1.02905921230969	0.93107537483274	1.0
TRINITY_DN7587_c0_g1_i4	52	66	Nezu_1	Hino_1	-0.413265501675373	2.43947116215288	0.581254930893348	1.0
TRINITY_DN336_c0_g1_i1	761	807	Nezu_1	Hino_1	-0.154843163918693	6.12529732432177	0.81640053996851	1.0
TRINITY_DN874_c0_g1_i2	1721	1647	Nezu_1	Hino_1	-0.0067886011341463	7.22455061651707	0.992772781774814	1.0
TRINITY_DN1858_c0_g1_i6	182	274	Nezu_1	Hino_1	-0.660060496371824	4.35779420035844	0.330814306502623	1.0
TRINITY_DN5736_c0_g1_i1	8762	10620	Nezu_1	Hino_1	-0.34764277928345	9.75201206552398	0.595422501535455	1.0
TRINITY_DN4096_c3_g1_i1	118	200	Nezu_1	Hino_1	-0.830723669701665	3.8446798933837	0.224600172300515	1.0
TRINITY_DN4702_c0_g1_i1	94	89	Nezu_1	Hino_1	0.0086479583017291	3.05188986321026	1.0	1.0
TRINITY_DN6971_c0_g1_i1	84	104	Nezu_1	Hino_1	-0.377811371464182	3.0937582004527	0.592458201330668	1.0
TRINITY_DN8929_c2_g1_i1	14	12	Nezu_1	Hino_1	0.150742785664607	0.411285162595282	0.898527520344665	1.0
TRINITY_DN7386_c0_g1_i1	1073	1197	Nezu_1	Hino_1	-0.227943563344286	6.65881364444941	0.729889179610136	1.0
TRINITY_DN13192_c0_g1_i2	92	45	Nezu_1	Hino_1	0.959614955246682	2.63614790977215	0.182242751269636	1.0
TRINITY_DN9099_c0_g1_i1	63	173	Nezu_1	Hino_1	-1.52563150875023	3.42643135856104	0.0295550191417789	0.748364992422597
TRINITY_DN10056_c0_g1_i5	30	22	Nezu_1	Hino_1	0.375432004174641	1.30997209830206	0.717847589003616	1.0
TRINITY_DN8144_c0_g1_i3	25	19	Nezu_1	Hino_1	0.323872142723257	1.08807623703645	0.734081712941646	1.0
TRINITY_DN6007_c0_g2_i4	85	76	Nezu_1	Hino_1	0.0911260720271132	2.87053168243322	0.917568740317617	1.0
TRINITY_DN795_c0_g1_i3	16	28	Nezu_1	Hino_1	-0.872321618281255	1.09525549449245	0.321052927688509	1.0
TRINITY_DN29941_c0_g1_i1	28	14	Nezu_1	Hino_1	0.923873104981665	1.02334427205707	0.2821109132129	1.0
TRINITY_DN1183_c0_g1_i2	29	35	Nezu_1	Hino_1	-0.340160341970201	1.59499879118701	0.672667557640553	1.0
TRINITY_DN12251_c0_g1_i6	108	86	Nezu_1	Hino_1	0.258092000528916	3.13188619347311	0.727043192136299	1.0
TRINITY_DN3537_c0_g1_i6	145	191	Nezu_1	Hino_1	-0.467362907004159	3.91946957187068	0.489044628345236	1.0
TRINITY_DN9062_c0_g1_i14	74	106	Nezu_1	Hino_1	-0.587827589702409	3.03433663340216	0.400248738576903	1.0
TRINITY_DN9829_c0_g1_i1	69	15	Nezu_1	Hino_1	2.12243027635577	1.95023602853548	0.006899497111917	0.425509522163988
TRINITY_DN19211_c0_g3_i1	48	71	Nezu_1	Hino_1	-0.633613039233596	2.4531663976771	0.389814024068352	1.0
TRINITY_DN1495_c0_g1_i11	22	26	Nezu_1	Hino_1	-0.309583080446575	1.20749150086032	0.698706520720583	1.0
TRINITY_DN4714_c0_g1_i1	148	226	Nezu_1	Hino_1	-0.680451985804578	4.07462340427024	0.313043206678269	1.0
TRINITY_DN695_c0_g1_i16	72	160	Nezu_1	Hino_1	-1.22073469055824	3.3996003783232	0.0797983457394628	1.0
TRINITY_DN2943_c0_g1_i1	432	346	Nezu_1	Hino_1	0.249982726040365	5.11323742998576	0.710582221952556	1.0
TRINITY_DN2344_c3_g1_i1	99	107	Nezu_1	Hino_1	-0.182084788801543	3.22115214227804	0.806708473907621	1.0
TRINITY_DN5293_c0_g1_i2	17	21	Nezu_1	Hino_1	-0.37257923200631	0.89950560171515	0.712390201168114	1.0
TRINITY_DN3937_c0_g1_i1	157	82	Nezu_1	Hino_1	0.865905054688746	3.42129120670687	0.214560772285759	1.0
TRINITY_DN3752_c0_g1_i1	6496	5092	Nezu_1	Hino_1	0.281117448247364	9.00253098792323	0.667772772488051	1.0
TRINITY_DN5939_c0_g1_i4	16	24	Nezu_1	Hino_1	-0.650971602724849	0.968261267634637	0.477216475311809	1.0
TRINITY_DN5358_c0_g1_i5	55	23	Nezu_1	Hino_1	1.18332699974253	1.85396146466359	0.131433508423695	1.0
TRINITY_DN3633_c0_g1_i1	37	76	Nezu_1	Hino_1	-1.10599917640879	2.38476546981574	0.131450027476318	1.0
TRINITY_DN1292_c0_g1_i9	120	106	Nezu_1	Hino_1	0.108654077049704	3.34946438893801	0.89566207793517	1.0
TRINITY_DN2432_c0_g1_i3	69	103	Nezu_1	Hino_1	-0.647204297049504	2.97070972770153	0.353054379288135	1.0
TRINITY_DN2223_c0_g1_i7	363	240	Nezu_1	Hino_1	0.526515343846894	4.74474362742672	0.434857053931328	1.0
TRINITY_DN3117_c0_g1_i3	422	156	Nezu_1	Hino_1	1.36481154165351	4.67567281735184	0.0450324266167388	0.86578562439256
TRINITY_DN7284_c0_g1_i1	24	23	Nezu_1	Hino_1	-0.008748570872562	1.17756086806301	1.0	1.0
TRINITY_DN31125_c0_g1_i6	16	18	Nezu_1	Hino_1	-0.238363458555536	0.754280001438965	0.917981859097417	1.0
TRINITY_DN1524_c0_g1_i3	128	90	Nezu_1	Hino_1	0.437440003032448	3.29511000050493	0.531089794163525	1.0
TRINITY_DN12407_c0_g1_i1	47	73	Nezu_1	Hino_1	-0.703914686523495	2.46546028771141	0.338087927054968	1.0
TRINITY_DN1219_c0_g1_i1	14	12	Nezu_1	Hino_1	0.150742785664607	0.411285162595282	0.898527520344665	1.0
TRINITY_DN6832_c0_g1_i15	85	87	Nezu_1	Hino_1	-0.103597631108776	2.96551674698258	0.903267528651553	1.0
TRINITY_DN4064_c0_g1_i3	30	32	Nezu_1	Hino_1	-0.162648715305023	1.55063604705279	0.852572160946532	1.0
TRINITY_DN11102_c0_g1_i3	24	20	Nezu_1	Hino_1	0.191744290885289	1.08887409303635	0.933711020672468	1.0
TRINITY_DN4825_c2_g1_i1	1060	1298	Nezu_1	Hino_1	-0.362383057918456	6.71518465731144	0.582471614829217	1.0
TRINITY_DN453_c0_g1_i9	33	27	Nezu_1	Hino_1	0.218395800383749	1.50354748823469	0.848324213942779	1.0
TRINITY_DN9901_c0_g1_i2	54	29	Nezu_1	Hino_1	0.824073074400025	1.94166620938337	0.286291533430078	1.0
TRINITY_DN8137_c0_g1_i1	492	480	Nezu_1	Hino_1	-0.034562849713062	5.43621990550199	0.960539010415619	1.0
TRINITY_DN195_c0_g3_i9	41	38	Nezu_1	Hino_1	0.0393044060133994	1.8798119105231	1.0	1.0
TRINITY_DN53155_c0_g1_i1	131	120	Nezu_1	Hino_1	0.0562806613024649	3.49885108798965	0.945993253981514	1.0
TRINITY_DN11991_c0_g1_i1	141	108	Nezu_1	Hino_1	0.314149450075138	3.48484272075437	0.656452756267278	1.0
TRINITY_DN2054_c0_g1_i8	22	22	Nezu_1	Hino_1	-0.0697991399660319	1.09046968591801	0.933711020672468	1.0
TRINITY_DN27299_c0_g1_i10	138	72	Nezu_1	Hino_1	0.867300071831502	3.23811380878623	0.216767577735642	1.0
TRINITY_DN6273_c0_g1_i2	61	54	Nezu_1	Hino_1	0.105424595267585	2.39896994108735	0.887234413645708	1.0
TRINITY_DN18145_c0_g1_i4	89	61	Nezu_1	Hino_1	0.473992941495461	2.76745608281136	0.52253109405897	1.0
TRINITY_DN1770_c0_g1_i2	448	416	Nezu_1	Hino_1	0.0367089303593341	5.26620670532898	0.959647467870788	1.0
TRINITY_DN1510_c0_g2_i1	16	16	Nezu_1	Hino_1	-0.0696516023408831	0.675364774433091	1.0	1.0
TRINITY_DN6914_c0_g1_i1	384	452	Nezu_1	Hino_1	-0.305320357639531	5.22284630730432	0.649574263288928	1.0
TRINITY_DN3317_c1_g2_i21	24	27	Nezu_1	Hino_1	-0.23894631753238	1.28800674823132	0.768941309121401	1.0
TRINITY_DN992_c0_g1_i1	16	11	Nezu_1	Hino_1	0.465964507653026	0.457129640297362	0.619280527630828	1.0
TRINITY_DN6297_c0_g1_i7	143	151	Nezu_1	Hino_1	-0.148602621816581	3.72582194497478	0.839180534050534	1.0
TRINITY_DN3943_c0_g1_i2	20	44	Nezu_1	Hino_1	-1.20248579196012	1.60084376641149	0.120281121427247	1.0
TRINITY_DN11564_c0_g1_i3	37	20	Nezu_1	Hino_1	0.81354271407794	1.43038888404046	0.345195427302103	1.0
TRINITY_DN14610_c1_g2_i1	205	189	Nezu_1	Hino_1	0.0470121807800881	4.14119048174575	0.95639408640378	1.0
TRINITY_DN2904_c0_g1_i14	459	465	Nezu_1	Hino_1	-0.0889081574737432	5.36409376502314	0.898379493753007	1.0
TRINITY_DN7660_c0_g1_i1	49	54	Nezu_1	Hino_1	-0.209863029113668	2.24833915704291	0.813769165546871	1.0
TRINITY_DN4300_c0_g2_i4	148	76	Nezu_1	Hino_1	0.890264512502588	3.32923340255982	0.206180120627611	1.0
TRINITY_DN11755_c0_g1_i2	13	15	Nezu_1	Hino_1	-0.274189169979154	0.506387374139935	0.904233419656591	1.0
TRINITY_DN1478_c0_g1_i1	788	629	Nezu_1	Hino_1	0.254894663130418	5.97477536065776	0.7023003338723	1.0
TRINITY_DN5246_c0_g1_i1	317	175	Nezu_1	Hino_1	0.786509795149344	4.45073747860306	0.244296872987799	1.0
TRINITY_DN3935_c0_g1_i9	36	18	Nezu_1	Hino_1	0.925184388368471	1.35708197976659	0.247777780363225	1.0
TRINITY_DN11329_c0_g1_i1	1035	1225	Nezu_1	Hino_1	-0.313311789230497	6.65346705328348	0.634737978273504	1.0
TRINITY_DN14775_c2_g1_i1	16	13	Nezu_1	Hino_1	0.227392325051257	0.548371135735436	0.814851278002743	1.0
TRINITY_DN15739_c0_g1_i4	105	40	Nezu_1	Hino_1	1.31948790200411	2.71280395404252	0.0673274882053373	0.983645024843897
TRINITY_DN8122_c0_g1_i2	183	180	Nezu_1	Hino_1	-0.0463170135800792	4.02521933677205	0.962209749775287	1.0
TRINITY_DN683_c0_g1_i11	165	166	Nezu_1	Hino_1	-0.0788533174771701	3.89394478065425	0.917429232062479	1.0
TRINITY_DN6850_c0_g1_i32	32	16	Nezu_1	Hino_1	0.924610228592882	1.19985923746067	0.262816068266437	1.0
TRINITY_DN4736_c0_g1_i5	84	73	Nezu_1	Hino_1	0.132086358577239	2.8347425314033	0.873663988427599	1.0
TRINITY_DN1316_c0_g1_i2	1369	1269	Nezu_1	Hino_1	0.0392310105289083	6.8720258296062	0.953631778884306	1.0
TRINITY_DN10214_c0_g1_i1	34	28	Nezu_1	Hino_1	0.209064802741651	1.5479866282498	0.852572160946532	1.0
TRINITY_DN4150_c0_g1_i3	12107	11553	Nezu_1	Hino_1	-0.002621725452088	10.0355184552666	0.996947742367978	1.0
TRINITY_DN12079_c0_g1_i4	33	29	Nezu_1	Hino_1	0.115749782475964	1.54864909460132	0.950625946104542	1.0
TRINITY_DN1896_c0_g1_i1	150	19	Nezu_1	Hino_1	2.90269553398809	2.91869919873587	0.0002010995174291	0.0666417852435449
TRINITY_DN7380_c0_g1_i2	454	478	Nezu_1	Hino_1	-0.144475196356449	5.37712300248615	0.829311482817868	1.0
TRINITY_DN14605_c0_g1_i1	38	33	Nezu_1	Hino_1	0.132868707793677	1.73289975768117	0.912507755789443	1.0
TRINITY_DN9377_c0_g1_i2	277	414	Nezu_1	Hino_1	-0.649698660604815	4.95328012191875	0.33122857630098	1.0
TRINITY_DN7359_c0_g1_i1	56	18	Nezu_1	Hino_1	1.56078707525296	1.77970023497106	0.0418372432540236	0.843934082011958
TRINITY_DN28960_c0_g1_i1	35	46	Nezu_1	Hino_1	-0.463026359490479	1.91811211858833	0.55621686822542	1.0
TRINITY_DN6219_c0_g2_i3	662	663	Nezu_1	Hino_1	-0.0723596504712669	5.88205765588543	0.915674134694219	1.0
TRINITY_DN6931_c0_g1_i9	20	46	Nezu_1	Hino_1	-1.26644273539881	1.64316558124087	0.101287976460148	1.0
TRINITY_DN50535_c0_g1_i1	177	177	Nezu_1	Hino_1	-0.0701461188835835	3.98965547654891	0.932282534461815	1.0
TRINITY_DN1044_c0_g1_i2	226	190	Nezu_1	Hino_1	0.180019076521478	4.2173492611648	0.79526190303827	1.0
TRINITY_DN29055_c0_g1_i1	86	88	Nezu_1	Hino_1	-0.103214217429607	2.98181717329193	0.904317273190508	1.0
TRINITY_DN11175_c0_g1_i2	34	26	Nezu_1	Hino_1	0.315498802705932	1.50287221622393	0.749698787584313	1.0
TRINITY_DN9102_c0_g1_i1	79	53	Nezu_1	Hino_1	0.504685015064324	2.58799340943695	0.486983346811996	1.0
TRINITY_DN206_c0_g1_i1	914	1058	Nezu_1	Hino_1	-0.281233409584373	6.45678713390209	0.670285874774225	1.0
TRINITY_DN5073_c0_g1_i3	164	115	Nezu_1	Hino_1	0.441463034344847	3.64514452757181	0.52714979287825	1.0
TRINITY_DN2425_c0_g1_i1	47	58	Nezu_1	Hino_1	-0.372693297464304	2.27645644078138	0.642762936232139	1.0
TRINITY_DN5356_c0_g1_i11	61	33	Nezu_1	Hino_1	0.813850641497566	2.11324266124623	0.278913353796195	1.0
TRINITY_DN3572_c0_g1_i9	67	42	Nezu_1	Hino_1	0.602147325243565	2.32012692840032	0.426485517063419	1.0
TRINITY_DN10894_c0_g1_i1	15	26	Nezu_1	Hino_1	-0.858233655010192	1.00188730701078	0.335400821516843	1.0
TRINITY_DN2093_c0_g1_i1	3896	3932	Nezu_1	Hino_1	-0.0834626264568679	8.44125481426763	0.898923283410889	1.0
TRINITY_DN7_c0_g2_i1	189	208	Nezu_1	Hino_1	-0.208261568554914	4.15481868645325	0.760902591374444	1.0
TRINITY_DN6470_c0_g1_i1	1150	749	Nezu_1	Hino_1	0.548326315227642	6.39271479285162	0.406171423624631	1.0
TRINITY_DN9299_c0_g1_i2	404	444	Nezu_1	Hino_1	-0.206339098148077	5.24217446881902	0.757402884568487	1.0
TRINITY_DN7051_c0_g1_i1	1716	1954	Nezu_1	Hino_1	-0.257558961747044	7.35130687241162	0.695267688977958	1.0
TRINITY_DN13579_c0_g2_i1	19	27	Nezu_1	Hino_1	-0.57396798472615	1.15249259739813	0.526982887080294	1.0
TRINITY_DN3743_c0_g1_i2	86	106	Nezu_1	Hino_1	-0.371363956251875	3.12345705173694	0.599841510741692	1.0
TRINITY_DN883_c0_g2_i1	891	1326	Nezu_1	Hino_1	-0.643704466147175	6.62964731983695	0.329850428893461	1.0
TRINITY_DN5863_c0_g1_i4	102	44	Nezu_1	Hino_1	1.14061460890577	2.72381788583348	0.111234583365567	1.0
TRINITY_DN21377_c0_g1_i3	204	197	Nezu_1	Hino_1	-0.0198097762510513	4.16707563044015	0.98284821269566	1.0
TRINITY_DN4471_c0_g1_i2	651	845	Nezu_1	Hino_1	-0.446413930608573	6.06107073634879	0.498876792051055	1.0
TRINITY_DN7473_c0_g1_i1	24	43	Nezu_1	Hino_1	-0.907907638696157	1.66134748722289	0.238888832563498	1.0
TRINITY_DN22571_c0_g1_i1	69	83	Nezu_1	Hino_1	-0.336154284120097	2.79365035125306	0.641484856468726	1.0
TRINITY_DN4101_c0_g1_i5	286	79	Nezu_1	Hino_1	1.78431517788022	4.01546897951268	0.0107023821732007	0.515324842003677
TRINITY_DN6933_c0_g1_i1	6896	8085	Nezu_1	Hino_1	-0.299678622255995	9.37993729522692	0.647163592793959	1.0
TRINITY_DN5693_c0_g2_i9	19	19	Nezu_1	Hino_1	-0.0697369427321965	0.897793368126135	1.0	1.0
TRINITY_DN7446_c0_g1_i3	145	222	Nezu_1	Hino_1	-0.684221384677756	4.04768093702659	0.314185534295137	1.0
TRINITY_DN1186_c0_g1_i7	624	556	Nezu_1	Hino_1	0.0962450762208933	5.71340594598319	0.88771662017896	1.0
TRINITY_DN8450_c0_g1_i1	584	418	Nezu_1	Hino_1	0.412165178870098	5.47473362928915	0.534667673702547	1.0
TRINITY_DN3973_c0_g1_i1	303	278	Nezu_1	Hino_1	0.0540140055750456	4.69676245370562	0.940416250337408	1.0
TRINITY_DN303_c0_g1_i1	101	164	Nezu_1	Hino_1	-0.768780854799198	3.58441719600798	0.270493210738685	1.0
TRINITY_DN2275_c0_g1_i5	1057	766	Nezu_1	Hino_1	0.394308501236818	6.33569533600504	0.550223620204907	1.0
TRINITY_DN10319_c0_g1_i1	181	215	Nezu_1	Hino_1	-0.318340542712765	4.15241466033063	0.647579459234282	1.0
