"Gene","A","M","Type"
"ENSG00000232070",2.73567651916817,-3.91530686058143,"non-DEG"
"ENSG00000111670",3.85553701148807,1.70654486614546,"non-DEG"
"ENSG00000105371",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000109787",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000130762",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000162006",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000178301",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000179148",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000186350",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000198682",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000214274",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000215527",2.73557804344687,-3.914603287765,"non-DEG"
"ENSG00000221883",3.3199839973771,-2.54639186671791,"non-DEG"
"ENSG00000064703",7.60914092386464,-0.411086229197941,"non-DEG"
"ENSG00000114023",5.55609906652609,-0.745767900603028,"non-DEG"
"ENSG00000055211",5.73167752758282,-0.703178250390783,"non-DEG"
"ENSG00000089009",5.12504961693017,-0.884268453857436,"non-DEG"
"ENSG00000105298",6.84587078865051,0.508436845641562,"non-DEG"
"ENSG00000188760",3.95669573575343,-1.55649494220761,"non-DEG"
"ENSG00000057252",5.80327500534149,-0.74518802497813,"non-DEG"
"ENSG00000204310",5.31599571345939,-0.947999758386931,"non-DEG"
"ENSG00000090013",7.06671190856506,0.441405830395935,"non-DEG"
"ENSG00000172366",4.96338554036409,0.86860437203854,"non-DEG"
"ENSG00000197448",4.84840019133646,-1.00871936705657,"non-DEG"
"ENSG00000178307",7.81948212457028,0.362307116768803,"non-DEG"
"ENSG00000110367",7.12600774481268,0.485380358695112,"non-DEG"
"ENSG00000131143",9.03270590420137,0.33795879725437,"non-DEG"
"ENSG00000050393",6.004110225771,0.690325202574714,"non-DEG"
"ENSG00000165512",7.06703674674971,0.441314479222059,"non-DEG"
"ENSG00000118496",7.32088008308672,0.434751009707955,"non-DEG"
"ENSG00000156239",4.35821616561697,-1.23480561863848,"non-DEG"
"ENSG00000110955",11.7512760815446,0.263745256204947,"non-DEG"
"ENSG00000174327",5.19170369934169,-0.994584576922547,"non-DEG"
"ENSG00000177427",3.54222231247927,-1.95594679904127,"non-DEG"
"ENSG00000198331",5.34636121637424,0.787754853510777,"non-DEG"
"ENSG00000115257",5.05324123901416,-1.03390663508374,"non-DEG"
"ENSG00000154518",7.57175485276148,0.47456090754104,"non-DEG"
"ENSG00000082641",10.2188107033831,0.24268165950834,"non-DEG"
"ENSG00000125995",5.75810546767599,0.743180399482475,"non-DEG"
"ENSG00000088682",6.92456569192429,-0.503738615494972,"non-DEG"
"ENSG00000229809",5.28576922361769,0.76060678345363,"non-DEG"
"ENSG00000180423",4.19925264379377,1.19707071820098,"non-DEG"
"ENSG00000143553",6.0766566024616,-0.604592556525796,"non-DEG"
"ENSG00000092020",6.84204416096547,0.583453422121495,"non-DEG"
"ENSG00000198720",7.09775209050075,0.478800318749099,"non-DEG"
"ENSG00000183617",6.01667877427653,-0.624417977380036,"non-DEG"
"ENSG00000101367",7.70477592330191,-0.373167116569865,"non-DEG"
"ENSG00000025708",3.24113730393864,2.0516127787809,"non-DEG"
"ENSG00000173511",7.98663797470799,-0.36513272748101,"non-DEG"
"ENSG00000136866",3.7345653735157,-1.65382389994394,"non-DEG"
"ENSG00000182405",3.7345653735157,-1.65382389994394,"non-DEG"
"ENSG00000185100",3.7344692400665,-1.65381623807019,"non-DEG"
"ENSG00000213337",5.24378620792731,0.772958610600066,"non-DEG"
"ENSG00000102974",7.94066085593971,0.42219574242537,"non-DEG"
"ENSG00000198912",6.94731613942175,0.458718054982557,"non-DEG"
"ENSG00000125611",6.04091515880422,-0.604636243417079,"non-DEG"
"ENSG00000136783",3.67316447607725,-2.20086773524815,"non-DEG"
"ENSG00000147324",4.4416822203641,1.42478456123076,"non-DEG"
"ENSG00000135211",5.88539727332635,0.624952205807688,"non-DEG"
"ENSG00000196584",6.61285109377198,-0.542201936612307,"non-DEG"
"ENSG00000150316",7.57333838194711,-0.407488276214027,"non-DEG"
"ENSG00000125971",5.13339099026947,0.860525210083923,"non-DEG"
"ENSG00000162231",8.03132392476753,-0.368330018646365,"non-DEG"
"ENSG00000177981",6.64481642555638,-0.518517025798206,"non-DEG"
"ENSG00000110435",6.19028700950396,-0.623761742004367,"non-DEG"
"ENSG00000121851",5.28562617669248,0.760521042543713,"non-DEG"
"ENSG00000186470",4.47760649144776,1.11278866884668,"non-DEG"
"ENSG00000158615",8.30158165227368,0.360012332521576,"non-DEG"
"ENSG00000111837",3.73441554692389,-1.6541128898547,"non-DEG"
"ENSG00000204519",4.28439380898624,1.13580938543923,"non-DEG"
"ENSG00000182247",5.30622763589075,0.799981114169352,"non-DEG"
"ENSG00000127423",3.47590146552843,1.87871375400341,"non-DEG"
"ENSG00000070961",8.60775507526469,0.29614288139221,"non-DEG"
"ENSG00000007376",8.60581404291942,-0.310487202681501,"non-DEG"
"ENSG00000198169",6.11207619309239,-0.604924753943624,"non-DEG"
"ENSG00000162378",6.98356885220729,-0.452992642713491,"non-DEG"
"ENSG00000167670",9.2632705563363,0.260013452464008,"non-DEG"
"ENSG00000173517",7.48805253428591,-0.400363639603884,"non-DEG"
"ENSG00000105372",7.76334083306009,-0.387811451108993,"non-DEG"
"ENSG00000150779",4.28446807535376,1.13593374735645,"non-DEG"
"ENSG00000166619",4.77035354005297,1.02216744919098,"non-DEG"
"ENSG00000188938",5.20096495741836,0.78636036675539,"non-DEG"
"ENSG00000182985",7.03871596402018,-0.459662579090993,"non-DEG"
"ENSG00000146757",3.47627885758487,1.88596922184947,"non-DEG"
"ENSG00000139505",3.7395084364183,1.47820259830655,"non-DEG"
"ENSG00000120925",4.57456357413332,-1.12128199002122,"non-DEG"
"ENSG00000087502",6.87912683518059,-0.460818036234863,"non-DEG"
"ENSG00000133641",3.90417038374925,-1.46551862748987,"non-DEG"
"ENSG00000126746",8.60754879169389,0.296773075791196,"non-DEG"
"ENSG00000104731",6.61008766867557,0.477578497113497,"non-DEG"
"ENSG00000167985",6.59455127102138,0.579092229055779,"non-DEG"
"ENSG00000178078",2.96080363803358,2.4150017925159,"non-DEG"
"ENSG00000088992",2.96062942201172,2.41500177385057,"non-DEG"
"ENSG00000139890",2.96062942201172,2.41500177385057,"non-DEG"
"ENSG00000156966",2.96072768334304,2.41499100503897,"non-DEG"
"ENSG00000180535",2.96072768334304,2.41499100503897,"non-DEG"
"ENSG00000116120",8.63599185487958,0.316985754011331,"non-DEG"
"ENSG00000130956",4.54068647954209,-1.06355251319305,"non-DEG"
"ENSG00000187109",7.99730149812994,-0.33956122819218,"non-DEG"
"ENSG00000185883",8.66749643606656,-0.307731660202324,"non-DEG"
"ENSG00000175727",5.77167973364703,0.646105018644218,"non-DEG"
"ENSG00000023191",8.21447114746828,0.320249346036359,"non-DEG"
"ENSG00000070047",8.82042474781412,0.297650000583215,"non-DEG"
"ENSG00000179899",4.82078584568711,-0.964144560140122,"non-DEG"
"ENSG00000083937",3.95666279577429,-1.56080705973591,"non-DEG"
"ENSG00000119559",5.68093587204163,0.66347402475689,"non-DEG"
"ENSG00000155034",4.54764883486055,1.06979494351178,"non-DEG"
"ENSG00000084733",6.41582749432965,0.529025938009811,"non-DEG"
"ENSG00000140931",4.43398532610231,-1.11037353474071,"non-DEG"
"ENSG00000150477",4.43422599588664,-1.11036844327455,"non-DEG"
"ENSG00000057704",5.22331572613905,0.827723605405474,"non-DEG"
"ENSG00000003056",8.12406108506656,0.328185591731424,"non-DEG"
"ENSG00000130193",5.67056818391224,-0.681550973311755,"non-DEG"
"ENSG00000135766",4.79182789329849,-1.09204608574839,"non-DEG"
"ENSG00000169032",5.42398380343505,0.845407000398457,"non-DEG"
"ENSG00000198492",6.07542497401537,-0.659713153184257,"non-DEG"
"ENSG00000132879",3.73422330434823,-1.65393731595041,"non-DEG"
"ENSG00000028203",7.59034091410587,-0.416301325645089,"non-DEG"
"ENSG00000169696",6.93503775890921,0.460441550317645,"non-DEG"
"ENSG00000166578",3.23734413645663,-2.37377633232509,"non-DEG"
"ENSG00000137094",4.19344559461725,-1.24086282652279,"non-DEG"
"ENSG00000178761",5.213683740726,-0.787921461763915,"non-DEG"
"ENSG00000118242",3.23741965897796,-2.37223182559918,"non-DEG"
"ENSG00000143575",4.91142034605807,1.14235055390683,"non-DEG"
"ENSG00000173214",5.12449609248674,-0.882265690152118,"non-DEG"
"ENSG00000103876",6.32576350301193,-0.543261551552345,"non-DEG"
"ENSG00000134001",5.93920222127944,0.615096103037347,"non-DEG"
"ENSG00000113732",4.91124959455554,1.01288717559743,"non-DEG"
"ENSG00000108272",4.82018401134867,-0.963589022440788,"non-DEG"
"ENSG00000142065",4.43424574575301,-1.11046471927055,"non-DEG"
"ENSG00000198824",3.85485818950751,1.35151516553955,"non-DEG"
"ENSG00000197019",4.54750144197942,1.06904731894322,"non-DEG"
"ENSG00000112033",5.40509198467505,0.727904070241974,"non-DEG"
"ENSG00000178105",6.74517543503079,-0.468712192384175,"non-DEG"
"ENSG00000065357",4.01310661999149,1.35913511810425,"non-DEG"
"ENSG00000142684",7.0553628201583,0.442029438082612,"non-DEG"
"ENSG00000132471",6.97760109199984,-0.442654980805353,"non-DEG"
"ENSG00000101442",6.55974807495038,0.480686422317778,"non-DEG"
"ENSG00000135940",5.6383057365489,-0.708598591564137,"non-DEG"
"ENSG00000226232",3.23780958988233,-2.37766527871961,"non-DEG"
"ENSG00000151135",8.08538365719513,-0.325525787092204,"non-DEG"
"ENSG00000138160",9.18205252495677,0.266531944680129,"non-DEG"
"ENSG00000125686",7.64474919245261,0.358923874281656,"non-DEG"
"ENSG00000047932",5.66997406287975,-0.680793341101177,"non-DEG"
"ENSG00000172992",6.38703602472096,0.551880217420896,"non-DEG"
"ENSG00000103248",6.30596369054709,-0.557366274834514,"non-DEG"
"ENSG00000160392",7.0111363499469,0.481521561251345,"non-DEG"
"ENSG00000095587",3.40184262154075,1.71551712626791,"non-DEG"
"ENSG00000216895",3.40176707205656,1.71550807662982,"non-DEG"
"ENSG00000171302",8.20047213572094,-0.358963468191791,"non-DEG"
"ENSG00000183496",5.99093539849408,-0.646508086747996,"non-DEG"
"ENSG00000120860",4.64716508597713,0.932019266548556,"non-DEG"
"ENSG00000141446",7.36746812558715,-0.477730776746084,"non-DEG"
"ENSG00000168795",8.06027143458984,0.337096154378651,"non-DEG"
"ENSG00000184886",4.73353386577463,-0.992337499535244,"non-DEG"
"ENSG00000100888",9.88007300735351,-0.268417494860574,"non-DEG"
"ENSG00000130811",8.51747031037419,-0.297891033602949,"non-DEG"
"ENSG00000141552",6.92110525350918,0.513727762736877,"non-DEG"
"ENSG00000137824",6.62884939434165,-0.494582334144594,"non-DEG"
"ENSG00000111328",7.14815733653864,0.41579975025479,"non-DEG"
"ENSG00000163159",6.14618867107227,-0.551308406349807,"non-DEG"
"ENSG00000110080",5.31759464004242,-0.738852635689175,"non-DEG"
"ENSG00000130159",6.7664036855395,-0.470422709271542,"non-DEG"
"ENSG00000169641",3.47187175477358,-1.82179651248541,"non-DEG"
"ENSG00000156253",5.27637619237835,-0.778878409303507,"non-DEG"
"ENSG00000110536",7.19909895500331,-0.409339745868617,"non-DEG"
"ENSG00000112029",6.13379446376263,-0.637940052990443,"non-DEG"
"ENSG00000166188",7.27442139781312,0.442421575349958,"non-DEG"
"ENSG00000102921",7.9528044071268,-0.350967486340698,"non-DEG"
"ENSG00000159111",4.84872931419007,-1.01215325676605,"non-DEG"
"ENSG00000204356",6.59551302892626,-0.517279239859714,"non-DEG"
"ENSG00000196072",5.96693745943274,-0.604739837469749,"non-DEG"
"ENSG00000170340",5.97813378876752,0.582228777212993,"non-DEG"
"ENSG00000087884",3.47169959187745,-1.82180899624725,"non-DEG"
"ENSG00000170860",5.52212504563258,-0.690368505636061,"non-DEG"
"ENSG00000118557",3.85502924134273,1.35211545849548,"non-DEG"
"ENSG00000117505",6.01618663404282,0.653453142916072,"non-DEG"
"ENSG00000175104",3.85463325728968,1.35122022554135,"non-DEG"
"ENSG00000171763",6.01580950514374,0.605669136526061,"non-DEG"
"ENSG00000103404",4.31904002004639,-1.16803752673202,"non-DEG"
"ENSG00000183665",3.90392553394872,-1.46492272783819,"non-DEG"
"ENSG00000203993",6.61103668545587,0.51350830189984,"non-DEG"
"ENSG00000067900",8.997697360069,0.294513183757083,"non-DEG"
"ENSG00000122873",3.96205081553334,1.25189262720812,"non-DEG"
"ENSG00000092199",3.73909014191105,1.4769926951437,"non-DEG"
"ENSG00000136492",7.08108419574583,-0.418334133870582,"non-DEG"
"ENSG00000101193",3.85482536045187,1.35048653039028,"non-DEG"
"ENSG00000213185",2.96065173252419,2.41200689887745,"non-DEG"
"ENSG00000206088",2.96065173252419,2.41198757823458,"non-DEG"
"ENSG00000188177",3.84998742019468,-1.85999121140598,"non-DEG"
"ENSG00000119013",2.96065173252419,2.41196847806098,"non-DEG"
"ENSG00000214367",2.96055347614093,2.41362228644307,"non-DEG"
"ENSG00000176407",4.77038223393041,0.879148544965354,"non-DEG"
"ENSG00000101654",8.03486030347351,-0.319414768564856,"non-DEG"
"ENSG00000131148",7.57363180277886,0.382510663515616,"non-DEG"
"ENSG00000139197",6.94099800443113,0.497461944333544,"non-DEG"
"ENSG00000131043",7.0262887743771,-0.438527723931146,"non-DEG"
"ENSG00000140265",5.84432179151669,0.660007828125553,"non-DEG"
"ENSG00000145022",3.60931922745049,-2.08354412543014,"non-DEG"
"ENSG00000103319",7.07189756829695,0.428854778789361,"non-DEG"
"ENSG00000025423",4.23655141814939,-1.31170412520677,"non-DEG"
"ENSG00000174989",7.78333502153138,-0.352696513102056,"non-DEG"
"ENSG00000136463",7.36288718550634,-0.381517432088159,"non-DEG"
"ENSG00000105341",8.46041664649017,0.298693773875952,"non-DEG"
"ENSG00000185347",4.06145977166711,1.17159772539423,"non-DEG"
"ENSG00000160613",7.48155703133781,0.373003515263273,"non-DEG"
"ENSG00000157014",5.30576132244811,0.708860828803301,"non-DEG"
"ENSG00000178188",8.28295259471926,0.340092522738682,"non-DEG"
"ENSG00000166133",6.47984039035727,0.505507667561279,"non-DEG"
"ENSG00000196961",8.71688242155833,0.331728585394429,"non-DEG"
"ENSG00000065457",6.75924985312414,-0.490413996098982,"non-DEG"
"ENSG00000166377",5.25598702463783,-0.745360275209666,"non-DEG"
"ENSG00000033030",7.89620344947224,0.348676504674463,"non-DEG"
"ENSG00000136897",5.4232196605521,0.681593911093825,"non-DEG"
"ENSG00000166908",5.14811790645504,-0.797630802722723,"non-DEG"
"ENSG00000134049",6.82646983978584,0.527911232276079,"non-DEG"
"ENSG00000134138",6.85244034410438,0.465495869390802,"non-DEG"
"ENSG00000108932",3.79830864685139,1.59381947723979,"non-DEG"
"ENSG00000152223",6.38649727734881,0.512324846733271,"non-DEG"
"ENSG00000167136",6.33798943454035,0.496276360175132,"non-DEG"
"ENSG00000179981",7.15487186136127,-0.41186516837148,"non-DEG"
"ENSG00000100478",3.24106159553968,2.04700234734017,"non-DEG"
"ENSG00000174442",8.49464571598697,0.310865322887331,"non-DEG"
"ENSG00000071051",5.35722073387808,-0.7014175731048,"non-DEG"
"ENSG00000078902",5.73055799769951,-0.702267355776889,"non-DEG"
"ENSG00000113615",3.67339567459504,-1.54092469843651,"non-DEG"
"ENSG00000182180",5.15635094539833,0.797905628925683,"non-DEG"
"ENSG00000182749",4.50630937889544,-1.00534050352209,"non-DEG"
"ENSG00000177576",5.13295317629044,0.754899919304472,"non-DEG"
"ENSG00000178343",3.47167796118958,-1.82046054953528,"non-DEG"
"ENSG00000149600",4.1546745727113,1.10522826224738,"non-DEG"
"ENSG00000137876",6.50723930338458,0.518795329643954,"non-DEG"
"ENSG00000171813",4.64692548087166,0.931670942469826,"non-DEG"
"ENSG00000083838",5.654338738186,-0.655699231009089,"non-DEG"
"ENSG00000179632",9.39944681847107,0.259435276706088,"non-DEG"
"ENSG00000105185",6.88649101797577,-0.504139256607689,"non-DEG"
"ENSG00000159593",7.80192937279731,-0.368245801537111,"non-DEG"
"ENSG00000118898",3.15038637019338,-2.18989891246569,"non-DEG"
"ENSG00000155621",3.15038637019338,-2.18989891246569,"non-DEG"
"ENSG00000204325",3.15038637019338,-2.18989891246569,"non-DEG"
"ENSG00000169252",3.15046200297271,-2.18988885405171,"non-DEG"
"ENSG00000102003",3.15028868521321,-2.18988889027021,"non-DEG"
"ENSG00000169242",3.15028868521321,-2.18988889027021,"non-DEG"
"ENSG00000183250",3.15028868521321,-2.18988889027021,"non-DEG"
"ENSG00000161835",3.15036431312385,-2.1898788317684,"non-DEG"
"ENSG00000149489",3.54612713891226,1.49770068979413,"non-DEG"
"ENSG00000245317",3.54612713891226,1.49770068979413,"non-DEG"
"ENSG00000047621",6.36469391360372,-0.513663130993631,"non-DEG"
"ENSG00000166189",7.12474036645251,0.391606649930071,"non-DEG"
"ENSG00000134265",6.43484297308781,0.489124495689596,"non-DEG"
"ENSG00000131475",8.10618180058214,-0.307757159479289,"non-DEG"
"ENSG00000108468",3.47206557237417,-1.82356138453447,"non-DEG"
"ENSG00000165650",4.39697498570084,-1.04704484448318,"non-DEG"
"ENSG00000103260",4.39678782971149,-1.04703450605347,"non-DEG"
"ENSG00000181896",4.06121514738441,1.17183112093375,"non-DEG"
"ENSG00000119718",8.39568046749954,-0.311094863514315,"non-DEG"
"ENSG00000106305",4.06142647523982,1.17090502130914,"non-DEG"
"ENSG00000166166",5.91182756921539,0.56331426339694,"non-DEG"
"ENSG00000129636",6.95878903884294,-0.470781687945153,"non-DEG"
"ENSG00000070761",8.0161726261165,-0.315332946952621,"non-DEG"
"ENSG00000072401",4.58127508619329,0.962347142347635,"non-DEG"
"ENSG00000181274",7.19797419399036,0.380491943794343,"non-DEG"
"ENSG00000135469",6.20190540012993,-0.536437359785259,"non-DEG"
"ENSG00000085377",3.85021791796463,-1.36795053302793,"non-DEG"
"ENSG00000243749",3.85012214224204,-1.36794334460323,"non-DEG"
"ENSG00000185000",7.65891365435192,-0.347538124640574,"non-DEG"
"ENSG00000132436",4.27843512477511,-1.0986012881333,"non-DEG"
"ENSG00000159873",3.73960487819201,1.47570405166323,"non-DEG"
"ENSG00000175573",7.48393796873688,-0.354140247961908,"non-DEG"
"ENSG00000185947",5.24484870442936,0.877297989817269,"non-DEG"
"ENSG00000138834",8.27291037784979,0.351895199917508,"non-DEG"
"ENSG00000126953",4.14935204565549,-1.16404209558954,"non-DEG"
"ENSG00000142082",4.00738573334309,-1.24995618600734,"non-DEG"
"ENSG00000186280",4.00721604210749,-1.24995621149259,"non-DEG"
"ENSG00000166200",8.42519273090452,-0.291994370307822,"non-DEG"
"ENSG00000165714",5.44180764202987,0.716184222264826,"non-DEG"
"ENSG00000156675",3.15019100643342,-2.18932840836302,"non-DEG"
"ENSG00000139675",3.15019100643342,-2.18932156625966,"non-DEG"
"ENSG00000088256",4.95491885701586,-0.875962209680538,"non-DEG"
"ENSG00000137198",3.15019100643342,-2.18931673613477,"non-DEG"
"ENSG00000100075",5.77562483964986,-0.627246542658675,"non-DEG"
"ENSG00000159399",3.15026662947595,-2.18865015601734,"non-DEG"
"ENSG00000100116",3.15019100643342,-2.18931201670343,"non-DEG"
"ENSG00000183718",3.47175322329671,-1.81850741113613,"non-DEG"
"ENSG00000162676",3.67332066453773,-1.54202121567163,"non-DEG"
"ENSG00000166295",6.83147104715978,0.420891769213248,"non-DEG"
"ENSG00000115255",4.79181355345144,-0.916238097646736,"non-DEG"
"ENSG00000188707",6.28537822839863,-0.523718609998716,"non-DEG"
"ENSG00000137992",4.84858913093689,-0.850586263839279,"non-DEG"
"ENSG00000109133",3.73410597797241,-1.65008550094445,"non-DEG"
"ENSG00000135436",4.32467283138137,1.00186367204658,"non-DEG"
"ENSG00000171105",8.03459602092692,-0.408669529650836,"non-DEG"
"ENSG00000171056",3.67310669388138,-1.54032221305438,"non-DEG"
"ENSG00000023318",8.69873087393136,-0.308811082851092,"non-DEG"
"ENSG00000218739",4.00719532690539,-1.24982293425425,"non-DEG"
"ENSG00000113811",4.76323309503721,-0.868893301445515,"non-DEG"
"ENSG00000215490",3.67354570580894,-1.54065046030036,"non-DEG"
"ENSG00000141574",3.15055969902328,-2.19072318135827,"non-DEG"
"ENSG00000197747",5.23535013029794,-0.710834575435735,"non-DEG"
"ENSG00000067533",5.39545935569344,-0.666474003380017,"non-DEG"
"ENSG00000081026",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000106682",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000129214",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000132507",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000162999",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000164484",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000166780",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000170162",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000170390",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000172031",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000179455",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000203289",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000204334",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000205978",2.61065674617673,-3.53359150183508,"non-DEG"
"ENSG00000140374",8.03562152441886,-0.319906096273025,"non-DEG"
"ENSG00000009694",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000064270",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000075673",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000079150",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000102309",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000102349",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000105251",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000110148",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000117153",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000119919",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000124743",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000130222",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000132130",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000132821",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000145242",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000146858",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000148225",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000150967",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000151572",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000154252",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000159409",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000160111",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000162595",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000163431",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000163617",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000163661",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000165730",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000166546",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000168811",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000168993",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000172238",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000176236",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000179846",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000180440",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000181350",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000182747",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000186008",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000188010",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000188993",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000189127",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000198467",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000198963",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000225485",2.61055804263943,-3.53284997600501,"non-DEG"
"ENSG00000006283",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000031081",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000066405",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000102271",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000115738",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000116031",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000118231",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000119715",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000122477",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000127920",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000134595",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000138316",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000140986",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000144227",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000146250",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000146352",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000148985",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000149403",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000149557",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000157021",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000158716",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000159885",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000162738",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000165323",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000168939",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000169122",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000169905",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000171533",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000171551",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000173166",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000173726",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000174032",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000181481",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000182327",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000185869",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000187068",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000187720",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000187728",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000187848",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000188629",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000188987",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000197079",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000197168",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000198832",2.61045934556131,-3.53210875312467,"non-DEG"
"ENSG00000206149",2.61045934556131,-3.53210875312467,"non-DEG"
